AcresBurned,Active,AdminUnit,AirTankers,ArchiveYear,CanonicalUrl,ControlStatement,County,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,SearchDescription,Started,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,WaterTenders,resource_intensity,suppression_power,containment_efficiency
32.0,False,CAL FIRE Lassen-Modoc Unit,2.0,5,/incidents/2018/7/15/3-18-fire/,All road closures have been lifted.,16,18,6.0,2.0,11.0,2019-01-04T09:42:00Z,3.0,False,True,Grass,2.0,3.0,41.08583,"Punkin Center Road and Juniper Road, 6 miles southwest of the Community of Bieber",-121.05722,False,3-18 Fire,100.0,151.5,True,"The 3-18 fire started on July 15, 2018 at Punkin Center Road and Juniper Road, 6 miles southwest of the Community of Bieber in Lassen County. The fire was contained on July 17,2018, and burned 32 acres.",2018-07-15T16:45:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
32.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,5,/incidents/2018/6/16/creek-fire/,All road closures have been lifted.,15,17,6.0,2.0,11.0,2019-01-04T10:05:00Z,3.0,False,True,Grass,2.0,3.0,38.886518,"off Rocky Creek Road at Morgan Valley Rd, community of Lower Lake",-122.476381,False,Creek Fire,100.0,151.5,True,"The Creek Fire started off Rocky Creek Road at Morgan Valley Rd, community of Lower Lake (Lake County) and burned 32 acres. It was contained on June 17, 2018.",2018-06-16T14:04:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
31.0,False,CAL FIRE Shasta-Trinity Unit,2.0,5,/incidents/2018/7/8/vista-fire/,All road closures have been lifted.,43,45,6.0,2.0,11.0,2019-01-04T09:53:00Z,3.0,False,True,Grass,2.0,3.0,40.62693,"off Hwy 299 E and Deschutes Rd, Bella Vista",-122.23449,False,Vista Fire,100.0,151.5,True,"The Vista Fire started July, 8, 2018 off Hwy 299 E and Deschutes Rd, Bella Vista (Shasta County) and burned 31 acres. It was contained on July 9, 2018.",2018-07-08T14:41:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
30.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/9/23/quimby-fire/,All road closures have been lifted.,41,43,6.0,2.0,11.0,2019-01-04T09:02:00Z,3.0,False,True,Grass,2.0,3.0,37.33563,"Quimby Rd & Borden Dr, East San Jose ",-121.75815,False,Quimby Fire,100.0,151.5,True,"The Quimby Fire started on September 23, 2018 off Quimby Rd & Borden Dr, East San Jose (Santa Clara County). The fire was contained on September 24, 2018 and burned 30 acres.",2018-09-23T16:23:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
30.0,False,Contra Costa County Fire,2.0,5,/incidents/2018/8/17/alhambra-fire/,All road closures have been lifted.,6,7,6.0,2.0,11.0,2019-01-04T09:17:00Z,3.0,False,True,Grass,2.0,3.0,37.99618,"off Highway 4 and Alhambra Ave, Martinez",-122.14097,False,Alhambra Fire,100.0,151.5,True,"The Alhambra Fire started August 17, 2018 off Highway 4 and Alhambra Ave, Martinez (Contra Costa County). The fire was contained on August 18, 2018 and burned 30 acres.",2018-08-17T19:19:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
30.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/8/4/creek-fire/,All road closures have been lifted.,0,1,6.0,2.0,11.0,2019-01-04T09:25:00Z,3.0,False,True,Grass,2.0,3.0,37.533026,"Welch Creek Rd and Geary Rd., southeast of Sunol",-121.79733,False,Creek Fire,100.0,151.5,True,"The Creek Fire started on August 4, 2018 at Welch Creek Road and Geary Road, southeast of Sunol in Alameda County.",2018-08-04T17:32:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
30.0,False,CAL FIRE Riverside Coounty,2.0,5,/incidents/2018/7/28/sobrante-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2019-01-04T09:30:00Z,3.0,False,True,Grass,2.0,3.0,33.85852,"El Sobrante Road at McAllister Street, Lake Matthews",-117.43521,False,Sobrante Fire,100.0,151.5,True,"The Sobrnate Fire started on July 28, 2018 off El Sobrante Road at McAllister Street, Lake Matthews in Riverside County. The fire burned 30 acres and was contained on July 28, 2018.",2018-07-28T15:38:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
30.0,False,CAL FIRE San Luis Obispo Unit,2.0,5,/incidents/2018/7/21/rock-fire/,All road closures have been lifted.,38,40,6.0,2.0,11.0,2019-01-04T09:38:00Z,3.0,False,True,Grass,2.0,3.0,35.68539,"off Chimney Rock Rd and Gage Irving Rd, south of Lake Nacimiento (San Luis Obispo County)",-120.95157,False,Rock Fire,100.0,151.5,True,"The Rock Fire started on July 21, 2018 off Chimney Rock Rd and Gage Irving Rd, south of Lake Nacimiento (San Luis Obispo County). The fire was contained on July 24, 2018 and burned 30 acres.",2018-07-21T15:50:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
30.0,False,Unified Command: CAL FIRE Amador-El Dorado Unit and Sacramento Metro Fire,2.0,5,/incidents/2018/6/29/grant-fire/,All road closures have been lifted.,33,34,6.0,2.0,11.0,2019-01-04T09:58:00Z,3.0,False,True,Grass,2.0,3.0,38.595865,"off Grant Line Rd and White Rock Rd, southwest of Folsom",-121.17693,False,Grant Fire,100.0,151.5,True,"The Grant Fire started on June 29, 20188 off Grant Line Rd and White Rock Rd, southwest of Folsom in Sacramento County. ",2018-06-29T15:46:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
30.0,False,CAL FIRE / Fresno County Fire,2.0,5,/incidents/2018/4/12/aqueduct-fire/,All road closures have been lifted.,9,10,6.0,2.0,11.0,2019-01-03T09:46:00Z,3.0,False,True,Grass,2.0,3.0,35.92436,"25th Ave & Ultica Ave, south of Kettleman City",-119.94083,False,Aqueduct Fire,100.0,151.5,True,"The Aqueduct Fire started on April 12, 2018 off 25th Ave & Ultica Ave, south of Kettleman City (Fresno County)and burned 30 acres.",2018-04-12T14:30:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
28.0,False,CAL FIRE San Diego County Fire Authority,2.0,5,/incidents/2018/7/17/border-fire/,All road closures have been lifted.,36,37,6.0,2.0,11.0,2019-01-04T09:41:00Z,3.0,False,True,Grass,2.0,3.0,32.557566,north of the Meixcan border and east of the Otay port of entry,-116.8663,False,Border Fire,100.0,151.5,True,"The Border Fire started on July 17, 2018 north of the Mexican border and east of the Otay Port of entry in San Diego County. The fire was contained on July 17, 2018, and burned 28 acres. ",2018-07-17T14:05:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
27.0,False,CAL FIRE Siskiyou Unit,2.0,5,/incidents/2018/5/19/ager-fire/,All road closures have been lifted.,45,47,6.0,2.0,11.0,2019-01-04T10:24:00Z,3.0,False,True,Grass,2.0,3.0,41.791859,"off Ager Road, northeast of Montague",-122.513883,False,Ager Fire,100.0,151.5,True,"The Ager fire started on May 19, 2018 off Ager Road, northeast of Montague (Siskiyou County) and burned 27 acres. It was contained on May 19, 2018. ",2018-05-19T13:04:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
26.0,False,CAL FIRE Tulare Unit,2.0,5,/incidents/2018/5/18/white-fire/,All road closures have been lifted.,54,54,6.0,2.0,11.0,2019-01-04T10:24:00Z,3.0,False,True,Grass,2.0,3.0,35.826333,"off Road 272 and Avenue 2, east of Delano",-118.9821,False,White Fire,100.0,151.5,True,"The White fire started on May 18, 2018 off Road 272 and Avenue 2, east of Delano (Tulare County) and burned 26 acres. It was contained on May 18, 2018. ",2018-05-18T11:00:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
25.0,False,Soboba Fire Department,2.0,5,/incidents/2018/9/14/soboba-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2019-01-04T09:04:00Z,3.0,False,True,Grass,2.0,3.0,33.80406,"off Soboba Rd. San Jacinto, northeast of San Jacinto City, Soboba ",-116.93188,False,Soboba Fire,100.0,151.5,True,"The Soboba Fire started September 14, 2018 off Soboba Rd. San Jacinto, northeast of San Jacinto City, Soboba (Riverside County).  This fire was contained on September 16, 2018 and burned 25 acres.",2018-09-14T19:32:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
25.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/6/16/willow-fire/,All road closures have been lifted.,6,7,6.0,2.0,11.0,2019-01-04T10:05:00Z,3.0,False,True,Grass,2.0,3.0,38.015323,"off Willow Pass Road at Evora Road, Baypoint",-121.998967,False,Willow Fire,100.0,151.5,True,"The Willow Fire started June 16, 2018 off Willow Pass Road at Evora Road, Baypoint (Contra Costa County) and burned 25 acres. It was contained on June 16, 2018.",2018-06-16T15:10:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
25.0,False,CAL FIRE San Luis Obispo Unit,2.0,5,/incidents/2018/5/29/vineyard-fire/,All road closures have been lifted.,38,40,6.0,2.0,11.0,2019-01-04T10:20:00Z,3.0,False,True,Grass,2.0,3.0,35.71859,"Estrella Rd and Airport Rd, North of Paso Robles",-120.64028,False,Vineyard Fire,100.0,151.5,True,"The Vineyard Fire started May 29 2018 near Estrella Rd and Airport Rd, north of Paso Robles (San Luis Obispo County).",2018-05-29T13:11:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
24.0,False,CAL FIRE Sonoma-Lake-Napa Unit,2.0,5,/incidents/2018/9/3/kelsey-fire/,All road closures have been lifted.,15,17,6.0,2.0,11.0,2019-01-04T09:11:00Z,3.0,False,True,Grass,2.0,3.0,38.91842,"Kelsey Creek Rd & Conklin Ln, Kelseyville",-122.85276,True,Kelsey Fire,100.0,151.5,True,"The Kelsey Fire started on September 3, 2018 off Kelsey Creek Rd & Conklin Ln, Kelseyville (Lake County). It was contained on September 4, 2018 and burned 24 acres.",2018-09-03T13:58:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
23.0,False,CAL FIRE / Riverside County Fire,2.0,5,/incidents/2018/8/22/land-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2019-01-04T09:15:00Z,3.0,False,True,Grass,2.0,3.0,33.946896,"Hwy 60 and Jack Rabbit Trail, Beaumont",-117.066643,False,Land Fire,100.0,151.5,True,"The Land Fire started on August 22, 2018 at Hwy 60 and Jack Rabbit Trail, Beaumont in Riverside County. It was contained on August 22, 2018, and burned 23 acres.",2018-08-22T13:45:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
23.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/6/2/glen-fire/,All road closures have been lifted.,6,7,6.0,2.0,11.0,2019-01-04T10:19:00Z,3.0,False,True,Grass,2.0,3.0,37.99113,Glen Canyon Circle and  Chaparral Drive  SE of Pittsburg,-121.86473,False,Glen Fire,100.0,151.5,True,The Glen Fire started June 2nd 2018 near Glen Canyon Circle and  Chaparral Drive  SE of Pittsburg (Conta Costa County) is 100% contained at 23 acres on June 3 2018,2018-06-02T12:42:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
23.0,False,CAL FIRE Tehama-Glenn Unit,2.0,5,/incidents/2018/6/1/plymire-fire/,All road closures have been lifted.,52,52,6.0,2.0,11.0,2019-01-04T10:19:00Z,3.0,False,True,Grass,2.0,3.0,40.201826,"Plymire Rd and Deer Valley Rd, West of Red Bluff ",-122.29388,False,Plymire Fire,100.0,151.5,True,"The Plymire Fire started June 1st near Plymire Rd and Deer Valley Rd, West of Red Bluff (Tehama County) Is 100% contained at 23 acres on June 3 2018",2018-06-01T16:07:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
22.0,False,CAL FIRE Madera-Mariposa-Merced ,2.0,5,/incidents/2018/8/4/wagner-fire/,All road closures have been lifted.,20,22,6.0,2.0,11.0,2019-01-04T09:24:00Z,3.0,False,True,Grass,2.0,3.0,37.69965,"Texas Hill Rd and Bondurant Mine Rd, east of Coulterville",-120.0545,False,Wagner Fire,100.0,151.5,True,"The Wagner Fire started on August 4, 2018 at Texas Hill Rd and Bondurant Mine Rd, east of Coulterville in Mariposa County. It burned 22 acres and was contained on August 7, 2018.",2018-08-04T13:57:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
21.0,False,CAL FIRE / Riverside County Fire,2.0,5,/incidents/2018/4/9/meadow-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2019-01-03T09:46:00Z,3.0,False,True,Grass,2.0,3.0,33.86439,"Tin Mine Rd, north of the Cajalco Expressway",-117.48144,False,Meadow Fire,100.0,151.5,True,"The Meadow Fire started on April 9, 2018 off Tin Mine Rd, north of the Cajalco Expressway (Riverside County) and burned 21 acres.",2018-04-09T18:18:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
20.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/11/15/morgan-fire/,All road closures have been lifted.,6,7,6.0,2.0,11.0,2019-01-04T08:44:00Z,3.0,False,True,Grass,2.0,3.0,37.81111,"Off Morgan Territory Rd & Storybook Ln, east of San Ramon",-121.7944,False,Morgan Fire,100.0,151.5,True,"The Morgan Fire started on November 15, 2018 off Morgan Territory Rd & Storybook Ln, east of San Ramon (Contra Costa County). The fire was contained on November 16, 2018 at 20 acres.",2018-11-15T13:31:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
20.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/11/14/niles-fire/,All road closures have been lifted.,0,1,6.0,2.0,11.0,2019-01-04T08:45:00Z,3.0,False,True,Grass,2.0,3.0,37.61158," off Palomares Road Niles Canyon Road, northwest of Sunol",-121.94182,False,Niles Fire,100.0,151.5,True,"The Niles fire started November 14, 2018 off Palomares Road Niles Canyon Road, northwest of Sunol (Alameda County) and burned 20 acres. It was contained November 18, 2018.  ",2018-11-14T14:56:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
20.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/7/25/church-fire/,All road closures have been lifted.,41,43,6.0,2.0,11.0,2019-01-04T09:33:00Z,3.0,False,True,Grass,2.0,3.0,37.07793,"Monterey Road and Church Ave, San Martin",-121.600023,False,Church Fire,100.0,151.5,True,"The Church Fire started on July 25, 2018 off Monterey Road and Church Ave, San Martin (Santa Clara County) and burned 20 acres. It was contained on July 27, 2018.",2018-07-25T16:14:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
20.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/6/17/vallecitos-fire/,All road closures have been lifted.,0,1,6.0,2.0,11.0,2019-01-04T10:04:00Z,3.0,False,True,Grass,2.0,3.0,37.627119,"off Vallecitos Road and Little Valley, south of Livermore",-121.806775,False,Vallecitos Fire,100.0,151.5,True,"The Vallecitos Fire started June 17, 2018 off Vallecitos Road and Little Valley, south of Livermore (Alameda County) and burned 20 acres. It was contained on June 17, 2018. ",2018-06-17T15:56:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
20.0,False,CAL FIRE / Riverside County Fire,2.0,5,/incidents/2018/6/14/bridle-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2019-01-04T10:06:00Z,3.0,False,True,Grass,2.0,3.0,33.524412,"off Crazy Horse Canyon Drive and Bridle Trail Road, Community of Aguanga",-116.821724,False,Bridle Fire,100.0,151.5,True,"The Bridle Fire started on June 14, 2018 off Crazy Horse Canyon Drive and Bridle Trail Road, Community of Aguanga (Riverside County) and burned 20 acres. It was contained on June 17, 2018. ",2018-06-14T17:02:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
20.0,False,CAL FIRE Butte Unit,2.0,5,/incidents/2018/6/14/70-fire/,All road closures have been lifted.,3,4,6.0,2.0,11.0,2019-01-04T10:07:00Z,3.0,False,True,Grass,2.0,3.0,39.602703,"off Highway 70 at Table Mountain Road, north of Oroville",-121.617698,False,70 Fire,100.0,151.5,True,"The 70 fire started on June 14, 2018 off Highway 70 at Table Mountain Road, north of Oroville (Butte County) and burned 20 acres. It was contained on June 14, 2018.  ",2018-06-14T15:18:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
20.0,False,Los Angeles City Fire Department,2.0,5,/incidents/2018/6/12/portola-fire/,All road closures have been lifted.,17,19,6.0,2.0,11.0,2019-01-04T10:07:00Z,3.0,False,True,Grass,2.0,3.0,34.110516,off Westwanda Drive and Benedict Canyon Drive,-118.427886,False,Portola Fire ,100.0,151.5,True,"The Portola Fire started on June 12, 2018 off Westwanda Drive and Benedict Canyon Drive (Los Angeles County) and burned 20 acres. ",2018-06-12T14:56:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
20.0,False,USFS - Plumas National Forest,2.0,5,/incidents/2018/4/26/french-fire/,All road closures have been lifted.,31,32,6.0,2.0,11.0,2019-01-04T10:27:00Z,3.0,False,True,Grass,2.0,3.0,39.89075,"Frenchman Lake Rd., south of Frenchman Lake, 7 miles north of Chilcoot",-120.18499,False,French Fire,100.0,151.5,True,"The French Fire started on April 26, 2018 at Frenchman Lake Rd., south of Frenchman Lake, 7 miles north of Chilcoot in Plumas County.",2018-04-26T15:00:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
18.0,False,Unified Command: CAL FIRE and Camp Pendleton Fire,2.0,5,/incidents/2018/5/9/jacques-fire/,All road closures have been lifted.,36,37,6.0,2.0,11.0,2019-01-04T10:26:00Z,3.0,False,True,Grass,2.0,3.0,33.40178,"De Luz Rd and Wisecarver fuel break, Camp Pendleton Marine Corps Base",-117.27467,False,Jacques Fire,100.0,151.5,True,"The Jacques Fire started on May 9, 2018 at De Luz Rd and Wisecarver fuel break, Camp Pendleton Marine Corps Base in San Diego County.",2018-05-09T22:00:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
18.0,False,CAL FIRE/Riverside County Fire Department,2.0,5,/incidents/2018/4/22/lago-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2019-01-03T13:10:00Z,3.0,False,True,Grass,2.0,3.0,33.88744,"Via Del Lago and Alta Calle, Lake Perris, Moreno Valley",-117.16232,False,Lago Fire,100.0,151.5,True,"The Lago fire started April 22, 2018 off Via Del Lago and Alta Calle, Lake Perris, Moreno Valley (Riverside County) and burned 18 acres. It was contained on April 22, 2018.",2018-04-22T13:35:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
17.0,False,CAL FIRE San Mateo - Santa Cruz Unit,2.0,5,/incidents/2018/11/3/rincon-fire/,All road closures have been lifted.,42,44,6.0,2.0,11.0,2019-01-04T08:50:00Z,3.0,False,True,Grass,2.0,3.0,37.0125,"off Highway 9 and Rincon Crossing, north of Santa Cruz  ",-122.046,True,Rincon Fire,100.0,151.5,True,"The Rincon fire started November 3, 2018 off Highway 9 and Rincon Crossing, north of Santa Cruz (Santa Cruz County) and burned 17 acres. It was contained on November 11, 2018. ",2018-11-03T21:28:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
17.0,False,CAL FIRE Amador-El Dorado Unit,2.0,5,/incidents/2018/6/17/china-fire/,All road closures have been lifted.,2,3,6.0,2.0,11.0,2019-01-04T10:05:00Z,3.0,False,True,Grass,2.0,3.0,38.265645,"off China Gulch Road and Comanche Parkway North, Jackson Valley",-120.892404,False,China Fire,100.0,151.5,True,"The China Fire started off China Gulch Road and Comanche Parkway North, Jackson Valley (Amador County) and burned 17 acres. It was contained on June 19, 2018.  ",2018-06-17T13:58:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
17.0,False,CAL FIRE/ Riverside County Fire,2.0,5,/incidents/2018/6/3/ethanac-fire/,All road closures have been lifted.,32,33,6.0,2.0,11.0,2019-01-04T10:17:00Z,3.0,False,True,Grass,2.0,3.0,33.742,"Highway 74 and Ethanac Rd, City of Perris",-117.28189,False,Ethanac Fire,100.0,151.5,True,"The Ethanac Fire started June 3 2018 near Highway 74 and Ethanac Rd, City of Perris (Riverside County). Is 100 % contained at 17 acres on June 4, 2018",2018-06-03T14:17:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
16.0,False,CAL FIRE Nevada-Yuba-Placer Unit,2.0,5,/incidents/2018/8/12/oak-fire/,All road closures have been lifted.,28,29,6.0,2.0,11.0,2019-01-04T09:19:00Z,3.0,False,True,Grass,2.0,3.0,39.10494,"off Oak Lane and Buck Mountain Road, south of Grass Valley",-121.07039,False,Oak Fire,100.0,151.5,True,"The Oak Fire started on August 12, 2018 off Oak Lane and Buck Mountain Road, Grass Valley and burned 16 acres. It was contained on August 12, 2018.",2018-08-12T14:20:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
16.0,False,CAL FIRE Humboldt-Del Norte Unit,2.0,5,/incidents/2018/7/15/johnson-fire/,All road closures have been lifted.,11,12,6.0,2.0,11.0,2019-01-04T09:43:00Z,3.0,False,True,Grass,2.0,3.0,41.34453,Highway 169 in Pecwan,-123.85404,False,Johnson Fire,100.0,151.5,True,"The Johnson Fire started on July 15, 2018 at Highway 169 in Pecwan in Humboldt County. The fire burned 16 acres and was contained on July 16, 2018.",2018-07-15T16:14:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
16.0,False,CAL FIRE Santa Clara Unit,2.0,5,/incidents/2018/5/27/keeler-fire/,All road closures have been lifted.,41,43,6.0,2.0,11.0,2019-01-04T10:22:00Z,3.0,False,True,Grass,2.0,3.0,37.21803,"Keeler Court and Santa Teresa Blvd., south of San Jose",-121.76828,False,Keeler Fire,100.0,151.5,True,"The Keeler Fire started on May 27, 2018 off Keeler Court and Santa Teresa Blvd., south of San Jose in Santa Clara County. This fire was contained on May 27, 2018 and burned 16 acres.",2018-05-27T17:05:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
15.0,False,CAL FIRE Siskiyou Unit,2.0,5,/incidents/2018/10/10/iron-gate-fire/,All road closures have been lifted.,45,47,6.0,2.0,11.0,2019-01-04T08:55:00Z,3.0,False,True,Grass,2.0,3.0,41.94046,1 mile northwest of Iron Gate Dam,-122.43933,False,Iron Gate Fire,100.0,151.5,True,"The Iron Gate Fire started on October 10, 2018, 1 mile northwest of Iron Gate Dam in Siskiyou County.",2018-10-10T21:50:00Z,6.0,7.0,0.0,45.0,4.0,12.625,4.0,0.6557377049180327
